"contact_id","naics_id","rank"
"759","33271","1"
"759","33351","2"
"773","238210","1"
"773","541611","2"
"773","611430","3"
"761","541720","1"
"761","519","2"
"761","54161","3"
"763","337127","1"
"764","541611","1"
"764","541620","2"
"764","541690","3"
"765","334290","1"
"765","238210","2"
"765","561621","3"
"766","423490","1"
"767","339115","1"
"768","541330","1"
"769","541710","1"
"769","334210","2"
"769","334513","3"
"770","561720","1"
"770","561720","2"
"770","561720","3"
"3086","541690","3"
"3070","339112","1"
"772","541511","1"
"772","541613","2"
"2773","561210","1"
"774","541360","1"
"774","541370","2"
"774","541330","3"
"703","541512","1"
"703","443120","2"
"703","519120","3"
"2773","238220","2"
"2773","561730","3"
"3043","541512","1"
"775","541690","1"
"776","541690","1"
"779","332710","1"
"779","541512","2"
"779","541330","3"
"780","314912","1"
"3092","611620","1"
"3092","812990","2"
"782","541611","1"
"782","531390","2"
"2155","561310","2"
"2155","541511","3"
"2156","221119","1"
"3092","713940","3"
"785","325910","1"
"3032","611430","1"
"787","221122","2"
"787","236210","3"
"3476","561311","1"
"3476","561320","2"
"3473","453998","1"
"788","562190","1"
"788","541620","2"
"788","541330","3"
"790","811420","1"
"789","811420","1"
"790","442110","2"
"790","453210","3"
"789","442110","2"
"789","453210","3"
"791","238210","1"
"792","541611","1"
"793","8113","1"
"794","238220","1"
"794","238210","2"
"3058","3648","1"
"795","541110","1"
"3069","561320","1"
"798","332323","1"
"798","561790","2"
"799","541330","1"
"799","541511","2"
"799","541712","3"
"664","236220","1"
"3055","541370","1"
"3065","332313","1"
"3065","332322","2"
"3065","541330","3"
"3067","541690","1"
"3067","561320","2"
"1412","335999","3"
"803","541370","1"
"803","541330","2"
"803","541511","3"
"805","237110","1"
"805","237130","2"
"805","237990","3"
"804","237110","1"
"804","237130","2"
"804","237990","3"
"806","237130","1"
"806","236220","2"
"806","236115","3"
"808","811310","1"
"2099","236220","1"
"2099","541310","2"
"46","323","1"
"1084","541310","1"
"1084","541330","2"
"1084","541710","3"
"810","561110","1"
"810","561210","2"
"810","561499","3"
"812","423610","1"
"812","423620","2"
"812","335911","3"
"813","541611","1"
"813","541612","2"
"813","541618","3"
"820","541330","1"
"821","332312","1"
"821","332322","2"
"817","366412","1"
"817","332999","2"
"817","332216","3"
"821","332323","3"
"823","541330","1"
"823","541620","2"
"823","541690","3"
"814","5416","1"
"819","333295","1"
"822","332312","1"
"822","332322","2"
"822","332323","3"
"3067","541614","3"
"825","541511","1"
"825","541330","2"
"825","541620","3"
"2718","541330","1"
"2718","541712","2"
"827","54133","1"
"827","54171","2"
"827","54138","3"
"828","323115","1"
"828","339950","2"
"2352","333411","1"
"2352","333412","2"
"2308","561320","1"
"830","335314","1"
"831","236115","1"
"831","236116","2"
"831","238350","3"
"2718","221119","3"
"832","81299","1"
"834","541511","1"
"834","541512","2"
"1703","1796","1"
"1703","1791","2"
"1703","3441","3"
"3029","61143","1"
"837","334112","1"
"838","541511","1"
"838","541512","2"
"838","541513","3"
"839","541612","1"
"839","923","2"
"840","541612","1"
"840","923","2"
"840","92313","3"
"839","92313","3"
"841","238310","1"
"842","442110","1"
"843","562710","1"
"843","541620","2"
"3029","54161","2"
"686","423430","1"
"686","443120","2"
"848","332710","1"
"846","333994","1"
"847","541330","1"
"847","541690","2"
"847","541340","3"
"849","334112","1"
"850","337214","1"
"850","337127","2"
"851","52729","1"
"852","541330","1"
"845","333611","1"
"853","562998","1"
"853","562910","2"
"853","332999","3"
"854","512110","1"
"854","512191","2"
"854","512199","3"
"855","325193","1"
"856","541690","1"
"856","541720","2"
"857","541618","1"
"858","332710","1"
"858","333514","2"
"858","333511","3"
"686","517212","3"
"860","541690","1"
"860","541330","2"
"860","541712","3"
"861","424720","1"
"861","424710","2"
"861","454311","3"
"862","541430","1"
"862","519130","2"
"862","541511","3"
"864","541612","1"
"864","541618","2"
"864","541990","3"
"3038","541519","1"
"3066","512110","1"
"867","236116","1"
"867","623220","2"
"867","925110","3"
"869","541330","1"
"869","541990","2"
"869","561210","3"
"870","541512","1"
"870","541990","2"
"870","541210","3"
"3066","512190","2"
"3081","541513","1"
"2308","561311","2"
"872","561720","1"
"874","561720","1"
"873","561720","1"
"875","541611","1"
"875","541511","2"
"875","541519","3"
"876","541611","1"
"876","541511","2"
"876","541519","3"
"877","423610","1"
"877","423850","2"
"877","238220","3"
"878","334112","1"
"3081","541519","2"
"3081","811212","3"
"3317","541930","1"
"880","423490","1"
"880","424210","2"
"880","541711","3"
"881","561720","1"
"882","541300","1"
"3320","519130","1"
"882","238100","2"
"3072","333999","1"
"3072","332813","2"
"3077","237130","1"
"3077","333414","2"
"885","332710","1"
"886","236220","1"
"886","236116","2"
"886","236118","3"
"887","561320","1"
"887","611430","2"
"887","611420","3"
"888","531330","1"
"888","541380","2"
"888","541620","3"
"974","238210","1"
"974","517110","2"
"974","541330","3"
"890","511110","1"
"890","511120","2"
"890","323110","3"
"891","333295","1"
"891","339943","2"
"891","333999","3"
"892","333295","1"
"892","339943","2"
"892","333999","3"
"893","541710","1"
"3077","221119","3"
"3045","221114","1"
"3045","423610","2"
"3045","238210","3"
"3059","423830","1"
"3059","337214","2"
"3059","423840","3"
"893","541330","2"
"893","541511","3"
"895","32311","1"
"895","323112","2"
"895","323115","3"
"896","221119","1"
"896","237130","2"
"896","237130","3"
"897","337214","1"
"898","337214","1"
"899","335110","1"
"900","337211","1"
"900","337214","2"
"900","339999","3"
"3121","541512","1"
"3473","541890","2"
"3473","323111","3"
"902","423490","1"
"902","327215","2"
"902","334516","3"
"903","541330","1"
"903","541380","2"
"903","541511","3"
"904","3341","1"
"905","3341","1"
"904","3111","2"
"905","3111","2"
"51700","541990","2"
"50699","423430","1"
"53708","517919","2"
"53707","334516","1"
"53707","541330","2"
"53707","541712","3"
"57731","334111","1"
"57731","334112","2"
"57731","334118","3"
"53705","221114","1"
"53711","541511","1"
"53709","541511","1"
"53709","541512","2"
"53709","541611","3"
"53710","332710","1"
"53708","517911","3"
"53706","562211","2"
"53706","624230","3"
"335","562211","1"
"335","562212","2"
"335","54162","3"
"55716","331","1"
"55716","332","2"
"55716","333","3"
"56728","123456","1"
"57735","423210","1"
"57735","334112","2"
"55718","334418","1"
"53718","2389","1"
"53718","5413","2"
"55721","12345","1"
"55728","333242","1"
"57732","541512","1"
"54716","541511","1"
"54716","541620","2"
"54716","541512","3"
"53718","92120","3"
"56730","54613","1"
"56730","541910","2"
"56730","541810","3"
"57733","514330","1"
"57733","517919","2"
"57733","541519","3"
"55720","541690","1"
"55720","336411","2"
"55720","33451","3"
"53713","236220","1"
"53713","238110","2"
"53713","238130","3"
"56732","541430","1"
"53715","423490","1"
"55727","1","1"
"55715","517911","1"
"55715","541519","2"
"55715","541513","3"
"56732","541810","2"
"56732","541511","3"
"55723","561311","1"
"55723","561320","2"
"55723","541511","3"
"55717","562910","1"
"55717","541620","2"
"55717","924110","3"
"54714","561311","1"
"55725","334513","1"
"57732","541511","2"
"57732","541519","3"
"55719","81121","1"
"55719","811192","2"
"55719","2371","3"
"55722","522220","1"
"55722","532120","2"
"55722","532112","3"
"56727","512191","1"
"56727","512110","2"
"68773","541370","1"
"59735","12345","1"
"59735","23456","2"
"59735","54321","3"
"57734","236220","1"
"57734","238110","2"
"57735","334311","3"
"58735","541430","1"
"61755","7699","1"
"59742","541620","1"
"61756","722310","1"
"59739","541519","1"
"59739","334111","2"
"59739","334112","3"
"59740","423430","1"
"59740","541511","2"
"59740","541512","3"
"59746","541620","1"
"59746","541690","2"
"59746","541990","3"
"60751","519190","1"
"60751","541430","2"
"60751","541990","3"
"59748","233110","1"
"59748","531200","2"
"59741","332721","1"
"59743","334515","1"
"59743","334516","2"
"59743","334513","3"
"59751","561210","1"
"59751","541330","2"
"59751","531390","3"
"61754","335314","1"
"61754","335312","2"
"61754","33599","3"
"60754","541612","1"
"68773","541330","2"
"68772","541430","1"
"66773","541511","1"
"66773","518210","2"
"66773","541690","3"
"66772","999","1"
"62765","-3","1"
"70774","221114","1"
"64774","561710","1"
"70775","541511","1"
"71776","334210","1"
"70776","238210","1"
"65772","517911","1"
"65772","811212","2"
"65772","517110","3"
"64768","335911","1"
"64768","335999","2"
"64768","811219","3"
"69774","541430","1"
"62766","238310","1"
"70773","561311","1"
"63769","541611","1"
"64770","423430","1"
"64770","511210","2"
"64770","541512","3"
"64771","541511","1"
"64771","518210","2"
"64771","519190","3"
"70773","561312","2"
"70773","561320","3"
"62767","561612","1"
"64773","541541","1"
"64769","54180","1"
"63769","541618","2"
"63769","561920","3"
"71777","221114","1"
"62767","541690","2"
"74777","541700","1"
"70777","721110","1"
"76783","541513","1"
"63768","54161","1"
"63768","541611","2"
"63768","541612","3"
"76783","541512","2"
"76783","541511","3"
"72777","54","1"
"71776","541519","2"
"73777","5417000","1"
"70776","541922","2"
"71775","541430","1"
"71775","541511","2"
"71775","541512","3"
"71776","335929","3"
"77791","541613","1"
"77791","541820","2"
"77791","541840","3"
"83809","423430","1"
"74778","335311","1"
"74778","334416","2"
"74778","333613","3"
"83809","541512","2"
"85811","452990","1"
"74779","332999","1"
"74779","332996","2"
"74779","332710","3"
"77789","561621","1"
"77789","541512","2"
"77792","221119","1"
"77792","541712","2"
"77789","238210","3"
"85811","454390","2"
"83810","315","1"
"90826","561311","1"
"90826","561320","2"
"90826","561312","3"
"90827","541511","1"
"90827","541519","2"
"90827","541512","3"
"80796","551451","1"
"77797","512110","1"
"77797","512120","2"
"77793","561430","1"
"77793","541990","2"
"77793","561410","3"
"77788","541430","1"
"83808","541690","1"
"83808","541712","2"
"83808","541990","3"
"84810","12345","1"
"84811","-1","1"
"84811","-1","2"
"84811","1","3"
"85810","452990","1"
"85810","454390","2"
"83810","3152","2"
"83810","315992","3"
"85812","452990","1"
"42691","541310","1"
"42691","541330","2"
"42691","541350","3"
"85812","424390","2"
"90823","561320","1"
"90824","238210","1"
"90828","339113","1"
"83812","621511","1"
"83812","541380","2"
"83812","561611","3"
"83809","541511","3"
"83811","562910","1"
"83811","541330","2"
"83811","541620","3"
"90828","423450","2"
"90828","423840","3"
"90825","541330","1"
"90825","541715","2"
"90825","611430","3"
"90823","561311","2"
"90823","561110","3"
"90843","238320","1"
"90843","238310","3"
"90844","237310","3"
"90829","334220","1"
"62755","524210","1"
"62759","561721","1"
"90840","561311","1"
"90840","519190","2"
"87812","541430","1"
"87812","541420","2"
"88817","454210","1"
"87813","517919","1"
"87813","334210","2"
"87810","334220","1"
"87810","334290","2"
"90840","54151","3"
"88816","454210","1"
"88820","423420","1"
"88820","423410","2"
"88820","423430","3"
"87810","541330","3"
"87814","541512","1"
"87814","541611","2"
"87814","541519","3"
"87812","711510","3"
"89821","238110","1"
"88819","541990","1"
"88819","561612","2"
"88819","611710","3"
"87813","334290","3"
"87815","541519","1"
"87815","423430","2"
"88818","488510","1"
"88818","488991","2"
"88818","484230","3"
"86810","334111","1"
"86810","334112","2"
"86810","423430","3"
"88815","423830","1"
"88815","811219","2"
"88815","334515","3"
"87811","541922","1"
"87811","541430","2"
"87811","541921","3"
"88821","325120","1"
"90822","541620","1"
"90822","238910","2"
"90822","541380","3"
"90821","541613","1"
"90821","541810","2"
"90821","541820","3"
"90841","332912","1"
"90841","333414","2"
"90841","333996","3"
"90844","236220","1"
"90844","236118","2"
"90829","334290","2"
"90829","335929","3"
"90848","237210","1"
"905","1121","3"
"910","561720","1"
"912","333314","1"
"914","561920","1"
"914","711320","2"
"914","541620","3"
"3305","541611","1"
"918","221119","1"
"918","541620","2"
"918","541611","3"
"920","541611","1"
"920","541690","2"
"920","541219","3"
"3436","561720","1"
"3451","327215","1"
"924","56111","1"
"924","56121","2"
"924","541612","3"
"926","5112","1"
"926","518","2"
"926","519","3"
"928","541511","1"
"928","541330","2"
"3039","237130","1"
"932","332999","1"
"3039","23611","2"
"937","333414","1"
"3039","221114","3"
"3121","511210","2"
"3121","541511","3"
"940","722310","1"
"940","541611","2"
"940","541219","3"
"942","541511","1"
"942","541330","2"
"942","541512","3"
"3123","236210","1"
"3123","238390","2"
"3123","561210","3"
"946","541330","1"
"946","541620","2"
"946","541690","3"
"3332","323113","1"
"3124","51120","1"
"3125","541611","1"
"3125","541612","2"
"952","54151","1"
"3117","327215","1"
"3117","334516","2"
"2260","334111","1"
"2260","334112","2"
"2260","334113","3"
"3117","423450","3"
"3334","332911","2"
"3334","332721","3"
"962","221119","1"
"962","325120","2"
"962","335999","3"
"964","424120","1"
"966","423430","1"
"966","541513","2"
"966","541330","3"
"967","561311","1"
"439","453210","1"
"439","423420","2"
"439","423430","3"
"3332","541850","2"
"1968","541512","1"
"1968","541511","2"
"1968","541519","3"
"976","561730","1"
"978","541620","1"
"980","512191","1"
"980","512110","2"
"980","518210","3"
"3332","541870","3"
"3327","326199","1"
"984","331210","1"
"984","325212","2"
"984","332722","3"
"986","1111","1"
"988","334418","1"
"988","334419","2"
"988","334417","3"
"991","541511","1"
"3112","541320","1"
"996","334513","1"
"998","323114","1"
"1000","517911","1"
"1000","423690","2"
"1000","517210","3"
"1385","541611","1"
"1385","611420","2"
"1004","541513","1"
"1004","236220","2"
"1004","541330","3"
"1006","541613","1"
"1006","541820","2"
"1008","56131","1"
"1008","561311","2"
"1008","561312","3"
"1010","334415","1"
"1012","203","1"
"3112","541620","2"
"1385","561499","3"
"2401","541430","1"
"751","541110","1"
"751","541199","2"
"751","541611","3"
"1018","54133","1"
"1018","54171","2"
"1018","54169","3"
"1020","3343","1"
"1020","33431","2"
"1020","334310","3"
"1022","323","1"
"3155","332710","2"
"3155","332312","3"
"3122","532420","1"
"1026","541330","1"
"1026","541620","2"
"1026","924110","3"
"3377","334418","1"
"1029","541620","1"
"1029","562910","2"
"3122","532490","2"
"3108","611699","1"
"1035","541512","1"
"1037","443120","1"
"3373","326150","1"
"3373","326140","2"
"1041","238220","1"
"1041","332322","2"
"1043","236210","1"
"1043","541310","2"
"1043","541618","3"
"3126","541690","1"
"1047","541511","1"
"1047","541512","2"
"3126","334413","2"
"3360","561210","1"
"1051","541511","1"
"1051","541512","2"
"1051","611420","3"
"1053","332710","1"
"1053","541330","2"
"1055","238910","1"
"1055","238990","2"
"1055","237130","3"
"1057","562910","1"
"1057","238910","2"
"3360","532420","2"
"3373","327993","3"
"3372","452900","1"
"1061","541519","1"
"1063","5415","1"
"1063","541511","2"
"1063","5416","3"
"186","541618","1"
"1067","423430","1"
"1067","424120","2"
"1067","453210","3"
"1070","332312","1"
"1070","333111","2"
"1070","541330","3"
"1071","337214","1"
"1071","337127","2"
"1071","423210","3"
"1072","326199","1"
"1073","541511","1"
"1073","541512","2"
"1065","541820","1"
"1073","541513","3"
"1074","541611","1"
"1074","541990","2"
"1075","334112","1"
"1354","541512","1"
"1077","334418","1"
"1078","221122","1"
"904","1121","3"
"906","424120","1"
"906","325132","2"
"906","325992","3"
"907","517919","1"
"907","561499","2"
"908","238390","1"
"908","337127","2"
"908","337211","3"
"909","48851","1"
"909","484110","2"
"911","54133","1"
"913","236220","1"
"913","236210","2"
"913","236116","3"
"915","541330","1"
"915","561311","2"
"915","541511","3"
"917","423430","1"
"917","541519","2"
"919","221119","1"
"919","541620","2"
"919","541611","3"
"921","541611","1"
"921","541690","2"
"921","541219","3"
"923","17655413","1"
"923","17895416","2"
"923","17955416","3"
"2200","236220","1"
"1354","423430","2"
"2258","531210","1"
"1354","511210","3"
"3462","561312","1"
"929","541611","1"
"929","611430","2"
"929","541618","3"
"931","541330","1"
"933","332999","1"
"935","541690","1"
"935","541330","2"
"935","332999","3"
"936","333414","1"
"939","56140","1"
"939","511120","2"
"939","541820","3"
"2519","561320","1"
"2519","541330","2"
"1079","484110","1"
"943","54133","1"
"945","5415","1"
"945","5416","2"
"945","541612","3"
"947","611430","1"
"947","541611","2"
"947","541612","3"
"949","333923","1"
"951","541511","1"
"951","541512","2"
"951","518210","3"
"953","541511","1"
"953","541512","2"
"953","541519","3"
"955","541511","1"
"957","541430","1"
"959","541511","1"
"959","541512","2"
"959","541519","3"
"961","323110","1"
"963","238210","1"
"963","541618","2"
"963","517919","3"
"965","561311","1"
"965","561320","2"
"968","561311","1"
"969","424610","1"
"754","561320","1"
"754","541330","2"
"754","561210","3"
"972","541330","1"
"972","541340","2"
"972","541350","3"
"979","541511","1"
"979","541710","2"
"979","541380","3"
"981","339941","1"
"981","448320","2"
"981","453220","3"
"983","421840","1"
"983","421830","2"
"983","421720","3"
"985","1111","1"
"987","1","1"
"989","541620","1"
"990","423610","1"
"992","238210","1"
"992","423410","2"
"992","423690","3"
"993","237130","1"
"1079","484121","2"
"1079","484122","3"
"960","333411","1"
"960","339113","2"
"999","0","1"
"960","432440","3"
"107","335999","1"
"107","541330","2"
"1003","541611","1"
"1003","541612","2"
"1003","5417020","3"
"1005","541330","1"
"1005","541490","2"
"1005","541512","3"
"3462","561320","2"
"1009","334415","1"
"1011","56170","1"
"1011","561740","2"
"1013","541620","1"
"1013","562910","2"
"1013","562112","3"
"3376","541330","1"
"3360","511210","3"
"1017","541612","1"
"1017","561312","2"
"1017","561311","3"
"107","33531","3"
"2673","423830","1"
"2473","541519","3"
"3192","561110","1"
"1023","561311","1"
"1023","611430","2"
"1023","611420","3"
"1025","332710","1"
"1025","333999","2"
"1025","541330","3"
"1027","123","1"
"1030","541620","1"
"1030","562910","2"
"1031","541620","1"
"1033","424310","1"
"1033","315211","2"
"1033","315239","3"
"3462","541611","3"
"1036","332710","1"
"1407","541330","1"
"1040","541360","1"
"1040","541370","2"
"1040","541620","3"
"1042","541711","1"
"1042","541712","2"
"1042","562910","3"
"1407","541340","2"
"522","541330","1"
"522","541310","2"
"1046","541512","1"
"1048","541430","1"
"1050","70","1"
"1052","541330","1"
"1052","541614","2"
"1052","541620","3"
"1054","541330","1"
"1054","334519","2"
"1054","332710","3"
"1056","423610","1"
"1058","561720","1"
"1058","541214","2"
"1058","561320","3"
"1060","334412","1"
"1060","334413","2"
"1060","334418","3"
"1062","5415","1"
"1062","541511","2"
"1062","5416","3"
"1064","561310","1"
"1064","561320","2"
"1064","561330","3"
"1066","333999","1"
"1066","541330","2"
"1066","332999","3"
"1068","541330","1"
"3445","236118","1"
"3445","238350","2"
"1078","221112","2"
"1078","221119","3"
"3192","561310","2"
"3192","561320","3"
"3376","332721","2"
"2462","541618","1"
"158","238210","1"
"3153","561320","1"
"3153","541330","2"
"1619","561410","1"
"1086","541330","1"
"1086","541620","2"
"1086","561210","3"
"1087","541330","1"
"1523","81299","1"
"1529","335999","1"
"1080","22119","1"
"1080","237130","2"
"1080","335121","3"
"1081","331","1"
"1081","332","2"
"1081","339","3"
"1082","541330","1"
"1082","541611","2"
"1082","541618","3"
"2626","337214","1"
"2626","517911","2"
"3445","238990","3"
"1090","541511","1"
"1090","541611","2"
"1090","541519","3"
"1091","541310","1"
"1091","541330","2"
"1091","541611","3"
"1092","541512","1"
"2626","541690","3"
"1094","541613","1"
"1095","531311","1"
"1095","624229","2"
"1095","721199","3"
"22","424130","1"
"22","423850","2"
"3471","236118","1"
"2630","512110","1"
"2630","512191","2"
"2630","512240","3"
"1098","541512","1"
"22","326299","3"
"3443","541613","1"
"3443","512110","2"
"1981","561720","1"
"2352","332312","3"
"1973","325611","1"
"1101","335921","1"
"1101","335929","2"
"1101","423610","3"
"1102","485320","1"
"1102","485999","2"
"1102","485113","3"
"1103","335999","1"
"1103","334413","2"
"1104","561720","1"
"1105","541712","1"
"1105","517110","2"
"3320","541330","2"
"3007","517911","1"
"1107","541921","1"
"1107","541922","2"
"1108","561320","1"
"1109","541330","1"
"3007","541330","2"
"3007","811213","3"
"3320","541511","3"
"1227","518210","1"
"1227","541513","2"
"1227","519190","3"
"1112","238210","1"
"1112","238990","2"
"1113","541512","1"
"1113","541511","2"
"1113","541519","3"
"1114","541511","1"
"1115","541511","1"
"1114","541512","2"
"1115","541512","2"
"1114","541519","3"
"1115","541519","3"
"1625","52393002","1"
"3315","541820","1"
"3013","541330","1"
"3013","541690","2"
"158","561110","2"
"158","711320","3"
"1119","541380","1"
"3013","926130","3"
"1120","541611","1"
"1120","541512","2"
"1120","518210","3"
"1122","541990","1"
"1372","333997","1"
"2195","541330","1"
"1124","541330","1"
"1125","562111","1"
"1125","562112","2"
"1125","562998","3"
"2195","541310","2"
"2195","541620","3"
"3133","323115","1"
"1127","337212","1"
"1127","337215","2"
"1128","541512","1"
"1128","541511","2"
"1128","541519","3"
"1130","332322","1"
"1129","332322","1"
"1130","333513","2"
"1129","333513","2"
"1131","238210","1"
"1131","517110","2"
"3133","323114","2"
"3133","323122","3"
"3140","541511","1"
"1465","488510","1"
"1134","339950","1"
"1135","339950","1"
"1137","541512","1"
"3140","541512","2"
"3140","541519","3"
"1137","541513","2"
"1746","541620","1"
"1137","541519","3"
"1138","332","1"
"1138","333","2"
"1138","339","3"
"1139","425120","1"
"1140","332710","1"
"1140","332721","2"
"1140","531190","3"
"1141","423430","1"
"1141","423420","2"
"1142","332710","1"
"1142","332322","2"
"1143","332710","1"
"1143","333514","2"
"1465","481112","2"
"1465","483111","3"
"1484","561210","1"
"1145","423210","1"
"1746","561210","2"
"1746","541330","3"
"1619","541990","2"
"1147","541930","1"
"1147","1865","2"
"1147","2959","3"
"1148","334220","1"
"1148","334511","2"
"1148","423430","3"
"1484","541611","2"
"1625","52421001","2"
"1150","423410","1"
"1151","561311","1"
"1151","541330","2"
"1151","561330","3"
"835","541511","1"
"1551","237130","1"
"1551","238210","2"
"1551","236220","3"
"1154","333999","1"
"1155","541310","1"
"1155","236220","2"
"835","541512","2"
"1157","332322","1"
"1158","332322","1"
"1157","332323","2"
"1158","332323","2"
"1157","332313","3"
"1158","332313","3"
"1159","541320","1"
"1160","541511","1"
"1160","541512","2"
"1161","335991","1"
"1161","332959","2"
"1161","336556","3"
"835","541513","3"
"3128","238210","1"
"1164","333414","1"
"1164","541690","2"
"1164","423720","3"
"1165","541710","1"
"1166","561720","1"
"1167","561720","1"
"1168","339111","1"
"1168","339113","2"
"1168","339114","3"
"3128","335121","2"
"3128","335122","3"
"3137","55110","1"
"1973","325612","2"
"2402","611420","1"
"2402","611430","2"
"1171","3444","1"
"1171","3469","2"
"1171","3499","3"
"1172","541620","1"
"1172","561210","2"
"1172","611430","3"
"2402","611710","3"
"1173","541330","1"
"1547","54161","1"
"1173","541611","2"
"1372","423440","2"
"3127","541990","1"
"1173","541720","3"
"1692","518210","1"
"1175","334","1"
"1176","541330","1"
"1176","541340","2"
"1176","541690","3"
"1177","561320","1"
"1177","541512","2"
"1177","541620","3"
"1178","541330","1"
"1178","541620","2"
"1178","561210","3"
"1179","541519","1"
"1180","561312","1"
"1180","541611","2"
"1180","541612","3"
"1181","484210","1"
"1181","493190","2"
"1182","5182","1"
"1182","5415","2"
"1182","5416","3"
"1183","541330","1"
"1183","541712","2"
"1184","512110","1"
"1185","512110","1"
"1184","51219","2"
"1185","51219","2"
"1186","561920","1"
"1186","511120","2"
"1186","519130","3"
"2316","541921","1"
"1188","541711","1"
"1188","541712","2"
"1524","423490","1"
"1190","541511","1"
"1190","541512","2"
"1190","541519","3"
"1191","19","1"
"1191","6","2"
"1191","8","3"
"3015","611430","1"
"3015","541350","2"
"3196","423490","1"
"1193","561720","1"
"1193","561740","2"
"1194","238310","1"
"1194","561720","2"
"1195","541611","1"
"1195","541720","2"
"1195","541910","3"
"1196","541611","1"
"1196","541720","2"
"1196","541910","3"
"1197","541612","1"
"1198","541511","1"
"1198","541512","2"
"1198","541513","3"
"1613","33599","1"
"1706","561320","1"
"3305","541690","2"
"1200","561720","1"
"1545","541199","1"
"1545","541330","2"
"1545","541340","3"
"1202","541512","1"
"1203","424690","1"
"1203","424720","2"
"3305","541990","3"
"3298","541990","1"
"3003","541611","1"
"3003","541612","2"
"1206","562910","1"
"1206","541711","2"
"1207","562910","1"
"1207","541711","2"
"3322","236220","1"
"1209","811310","1"
"1210","811310","1"
"1211","236118","1"
"1211","238210","2"
"1211","541690","3"
"3312","332813","1"
"1213","561320","1"
"3003","541613","3"
"3249","423840","2"
"3249","812332","3"
"3248","541519","1"
"1216","541211","1"
"1216","541219","2"
"1216","541611","3"
"1217","541990","1"
"1218","541990","1"
"1219","541990","1"
"1217","541330","2"
"1218","541330","2"
"1219","541330","2"
"1217","541618","3"
"1218","541618","3"
"1219","541618","3"
"3248","561990","2"
"3248","518210","3"
"3010","423490","1"
"3020","423420","1"
"1222","238","1"
"1222","238350","2"
"1547","54162","2"
"1547","81392","3"
"1552","561790","1"
"1225","561410","1"
"1225","518210","2"
"1225","541930","3"
"1226","3323","1"
"1226","333131","2"
"1226","236210","3"
"1552","561720","2"
"1540","73","1"
"1599","561320","1"
"1599","541330","2"
"1229","541611","1"
"1229","541690","2"
"1229","541990","3"
"1230","541380","1"
"1599","541990","3"
"1593","541512","1"
"1597","238210","1"
"1597","541512","2"
"1233","237130","1"
"1233","334413","2"
"1233","221119","3"
"1514","541330","1"
"1514","541380","2"
"1514","541620","3"
"1576","32110","1"
"1576","32112","2"
"1576","32114","3"
"1597","811212","3"
"1321","541600","1"
"1513","541370","1"
"1259","8711","1"
"1439","332710","1"
"3020","423430","2"
"3020","443142","3"
"3001","322232","1"
"1590","332710","1"
"2807","541611","1"
"3309","545111","1"
"1241","541330","1"
"1241","541620","2"
"1241","233320","3"
"2807","541519","2"
"2807","332710","3"
"2828","541330541","1"
"1630","541511","1"
"1630","541512","2"
"1246","541512","1"
"1613","33531","2"
"1246","541519","2"
"1614","561320","1"
"1246","541513","3"
"1614","541513","2"
"1614","561110","3"
"3001","322222","2"
"1250","233110","1"
"1250","531390","2"
"1250","511140","3"
"3001","424110","3"
"2731","541519","1"
"1605","424690","1"
"1252","31","1"
"1252","32","2"
"1252","33","3"
"1606","236210","1"
"1606","236220","2"
"1606","238120","3"
"3019","561210","1"
"1607","334519","1"
"1607","541380","2"
"1616","541611","1"
"1616","611430","2"
"1616","928120","3"
"3019","562910","2"
"3019","238990","3"
"3259","511120","1"
"1630","541330","3"
"3234","512110","1"
"1623","561320","1"
"1623","561311","2"
"1623","561312","3"
"3299","236115","1"
"3299","236118","2"
"1628","237130","1"
"1263","11513","1"
"1439","332721","2"
"1331","238110","1"
"1628","238210","2"
"1266","541712","1"
"1627","541330","1"
"1266","333298","2"
"1873","711510","1"
"1619","541519","3"
"2218","5415","1"
"1331","238390","2"
"1331","238340","3"
"1525","5112","1"
"1525","5182","2"
"1525","5415","3"
"1531","423430","1"
"971","541512","1"
"971","541519","2"
"971","561320","3"
"2413","334111","1"
"2413","541512","2"
"2415","541611","1"
"1539","22119","1"
"1539","237130","2"
"1539","221111","3"
"1274","2531","1"
"1274","2599","2"
"1601","561311","1"
"1601","561312","2"
"1602","236220","1"
"1604","561310","1"
"1116","561612","1"
"1277","31","1"
"1277","54","2"
"1277","61","3"
"1278","561311","1"
"1278","561320","2"
"1548","518210","1"
"1548","541511","2"
"1548","541512","3"
"1609","561310","1"
"1608","541330","1"
"1608","541690","2"
"1608","541990","3"
"1582","561320","1"
"1582","541612","2"
"1582","541512","3"
"1640","423830","1"
"1640","423840","2"
"1687","332710","1"
"1688","332710","1"
"1647","323110","1"
"1647","532400","2"
"1647","423420","3"
"1287","8711","1"
"1287","1731","2"
"1287","3511","3"
"1288","541511","1"
"1288","541512","2"
"1288","541330","3"
"1645","561311","1"
"2950","517919","1"
"1290","221119","1"
"2950","518210","2"
"2950","541330","3"
"1639","541330","1"
"1292","541330","1"
"2959","541330","1"
"1638","423430","1"
"1638","511210","2"
"2959","541350","2"
"2959","541380","3"
"2966","541990","1"
"1635","611699","1"
"1635","541690","2"
"1297","541519","1"
"1297","541990","2"
"1297","517210","3"
"1298","541519","1"
"1298","541990","2"
"1298","517210","3"
